"subID","trait","trialTotalT1","selfResp","outgroup","valence","desirability","category","interpersonal","observability","prevalence","clusterName","cluster","outDegree","inDegree","between","eigen","close","efficiency","transitivity","pageRank","Idx","inGsim","outGsim","inOutDiff"
58666,"Cooperative",70,7,"CSU LA","positive",6.562,1.622,5.722,5.211,5.474,"Respectful",2,48,14,177.267727513521,0.283933029698234,0.004149377593361,0.679964539007092,0.27392913802221,0.00396664593901097,22,0.333558180612914,0.298526581603074,0.0350315990098399
58666,"Self-critical",71,7,"CSU LA","positive",4.5,2.262,3.167,4.105,4.947,"Knowledgeable",1,12,11,37.0941636102678,0.179860134274557,0.00366300366300366,0.303030303030303,0.379446640316206,0.00279409367097313,114,0.213942513944908,0.220039199046777,-0.00609668510186923
58666,"Moral",72,6,"CSU LA","positive",6.438,1.586,4.333,4.421,4.526,"Respectful",2,27,41,342.912302645313,0.748606848138984,0.00425531914893617,0.729819563152896,0.257243195785777,0.0120572462315559,77,0.338534644764486,0.320289395108678,0.0182452496558074
58666,"Good-tempered",73,7,"CSU LA","positive",6.25,1.698,5.111,5.316,4.737,"Respectful",2,35,20,135.488768570758,0.400072206025906,0.00398406374501992,0.721848739495798,0.261279461279461,0.00487518347072761,56,0.323524516263463,0.319327357513258,0.0041971587502041
58666,"Studious",74,6,"CSU LA","positive",5.375,1.829,3.611,4.684,3.684,"Knowledgeable",1,17,24,81.7334372050156,0.380168099996867,0.00389105058365759,0.779411764705882,0.380487804878049,0.00577493132472019,126,0.272210646163172,0.29428405361564,-0.0220734074524682
58666,"Contemplative",75,7,"CSU LA","positive",5.438,1.944,4.056,4.526,4.474,"Knowledgeable",1,16,5,7.56573127842254,0.0907498258370575,0.003584229390681,0.702777777777778,0.471428571428571,0.00173825718886824,21,0.193516826622073,0.21349227734118,-0.0199754507191071
58666,"Refined",76,NA,"CSU LA","positive",5.625,1.618,4.444,4.895,3.842,"Level-headed",1,32,23,347.551610759011,0.416818250714664,0.00408163265306122,0.659610215053763,0.255892255892256,0.00909762424788589,107,0.301924778103162,0.296749362392925,0.00517541571023755
58666,"Generous",77,7,"CSU LA","positive",6.312,1.32,5.389,4.947,4.632,"Respectful",2,18,36,153.19614652761,0.721274766209497,0.00398406374501992,0.71078431372549,0.283717679944095,0.0107343334547056,49,0.318354026732718,0.280891760488537,0.037462266244181
58666,"Thrifty",78,5,"CSU LA","positive",5.067,1.839,2.944,4.421,4.263,"Knowledgeable",1,5,17,29.6955071688828,0.320559145066182,0.00357142857142857,0.75,0.367965367965368,0.00572681744519254,130,0.185935313284741,0.240830249287338,-0.054894936002597
58666,"Understanding",79,6,"CSU LA","positive",6.562,1.667,5.111,4.632,5.053,"Respectful",2,33,20,130.23702431815,0.411702392468322,0.004,0.719381313131313,0.298984034833091,0.00488241668393915,134,0.31703617685162,0.305562485851722,0.0114736909998981
58666,"Well-organized",80,4,"CSU LA","positive",5.938,2.154,3.611,5.737,4.737,"Knowledgeable",1,23,34,205.113979235606,0.59502483414993,0.004,0.679183135704875,0.270050125313283,0.00883991381206575,144,0.305325113559933,0.322987977981191,-0.0176628644212576
58666,"Clean-cut",81,2,"CSU LA","positive",5.562,2.166,2.944,4.842,4.842,"Level-headed",1,3,11,4.80998700253689,0.221821524550868,0.00340136054421769,0.833333333333333,0.428571428571429,0.00385185555356201,9,0.15346453216088,0.158046759790466,-0.00458222762958532
58666,"Courageous",82,6,"CSU LA","positive",6.062,1.249,4.611,4.842,4.222,"Thoughtful",3,18,15,136.658337454207,0.227569757912164,0.00378787878787879,0.62363834422658,0.272727272727273,0.00584897813908511,24,0.240395670919051,0.215926444774004,0.0244692261450474
58666,"Economical",83,3,"CSU LA","positive",5.312,1.801,3.444,4.737,4.737,"Knowledgeable",1,6,10,10.5364730460196,0.162591364320794,0.00338983050847458,0.8,0.458333333333333,0.00350350695032403,34,0.155518808138319,0.187379863521335,-0.031861055383016
58666,"Fair",84,4,"CSU LA","positive",6.188,1.404,5,4.684,4.789,"Respectful",2,26,16,57.6600141084971,0.327225164637839,0.00384615384615385,0.796410256410256,0.344947735191638,0.00430367121754567,40,0.29510895959085,0.29847258543898,-0.00336362584813021
58666,"Humble",85,5,"CSU LA","positive",6.062,1.622,4.833,5.684,4.579,"Respectful",2,19,27,134.867637653457,0.516096747315697,0.00396825396825397,0.713450292397661,0.323671497584541,0.00831273347862267,62,0.298342152066917,0.28259979221884,0.0157423598480767
58666,"Scientific",86,6,"CSU LA","positive",5.188,1.869,3.111,5.263,3.947,"Knowledgeable",1,18,39,222.758561648051,0.666535758460239,0.00404858299595142,0.721132897603486,0.244987468671679,0.0110766118869186,112,0.289340782097885,0.288432962229355,0.000907819868529669
58666,"Gentle",87,7,"CSU LA","positive",5.562,1.417,4.778,4.842,4.526,"Respectful",2,25,21,194.442272759648,0.381916654953075,0.00387596899224806,0.695,0.218357487922705,0.00654409996264549,50,0.252100841372689,0.253396599616184,-0.0012957582434952
58666,"Passionate",88,5,"CSU LA","positive",5.75,1.391,5,5.474,4.684,"Thoughtful",3,29,5,78.1252230296896,0.0835928790648008,0.00378787878787879,0.591748768472906,0.238859180035651,0.00277263532578684,88,0.236596844180057,0.22847971048891,0.00811713369114628
58666,"Giving",89,6,"CSU LA","positive",6.125,1.219,5.444,4.895,5,"Respectful",2,16,21,83.2578894684521,0.419818030661916,0.00378787878787879,0.695833333333333,0.328828828828829,0.00679144175643513,51,0.266182169754347,0.227280694426979,0.0389014753273679
58666,"Sentimental",90,7,"CSU LA","positive",5.5,1.886,4.333,4.789,4.947,"Respectful",2,7,16,22.8177861780768,0.286397479610955,0.00350877192982456,0.928571428571429,0.268774703557312,0.00591624442302349,117,0.180301628048167,0.167365523658253,0.0129361043899134
58739,"Practical",1,6,"CSU LA","positive",5.562,1.359,4.056,4.789,4.632,"Knowledgeable",1,36,23,266.124917177491,0.409671401284425,0.00404858299595142,0.683597883597884,0.249561659848042,0.00733530170457172,96,0.298690447150973,0.31297233980367,-0.014281892652697
58739,"Communicative",2,6,"CSU LA","positive",5.6,1.801,6.056,5.684,5.158,"Outgoing",4,20,13,132.852761457504,0.20883634924032,0.003690036900369,0.664035087719298,0.234848484848485,0.00495894733635368,13,0.220073149453111,0.196062670473179,0.0240104789799326
58739,"Scientific",3,6,"CSU LA","positive",5.188,1.869,3.111,5.263,3.947,"Knowledgeable",1,18,39,222.758561648051,0.666535758460239,0.00404858299595142,0.721132897603486,0.244987468671679,0.0110766118869186,112,0.274988137637302,0.317245892901037,-0.0422577552637352
58739,"Mathematical",4,6,"CSU LA","positive",4.75,1.749,2.056,4.158,3.684,"Knowledgeable",1,11,40,75.8165344398818,0.658936656074996,0.00396825396825397,0.863636363636364,0.313725490196078,0.0101378487750132,74,0.279770749499121,0.326312354551934,-0.0465416050528137
58739,"Prudent",5,5,"CSU LA","positive",5.75,1.919,4,4.158,3.947,"Knowledgeable",1,12,11,28.4604329206308,0.158395765591052,0.00357142857142857,0.792929292929293,0.379446640316206,0.00286705923734194,100,0.194995922336748,0.252303025122239,-0.057307102785491
58739,"Sensitive",6,7,"CSU LA","positive",4.938,1.536,4.833,4.789,4.579,"Respectful",2,20,23,127.790003746276,0.46327043804662,0.00374531835205993,0.752631578947368,0.252491694352159,0.00853938025079496,116,0.262569257058758,0.223330994723901,0.039238262334857
58739,"Considerate",7,5,"CSU LA","positive",6.25,1.629,6.111,5.632,5.158,"Respectful",2,29,31,180.79820124304,0.638310971542253,0.004,0.770935960591133,0.26271186440678,0.00820050334479712,19,0.317483634230612,0.288365066195743,0.0291185680348688
58739,"Ethical",8,5,"CSU LA","positive",5.875,1.693,4.889,4.684,5.158,"Respectful",2,25,38,279.109641266398,0.689805185224691,0.00411522633744856,0.680833333333333,0.248847926267281,0.0113338164982616,37,0.313838183327501,0.297604793886175,0.0162333894413252
58739,"Stable",9,4,"CSU LA","positive",6.25,1.417,4.222,5.211,5,"Level-headed",1,25,40,245.830769427642,0.695211210825393,0.00416666666666667,0.737777777777778,0.273557692307692,0.0101810170303627,123,0.347719680098659,0.343700146050841,0.0040195340478173
58739,"Fearless",10,5,"CSU LA","positive",5.625,1.618,3.889,4.684,3.684,"Thoughtful",3,4,15,30.6414206909766,0.254102813875469,0.003584229390681,0.833333333333333,0.315789473684211,0.00556336092334329,42,0.180180920228187,0.171819203881695,0.00836171634649255
58739,"Unselfish",11,3,"CSU LA","positive",5.5,2.015,4.889,4.895,3.737,"Respectful",2,25,33,128.261427598231,0.657596259946352,0.00401606425702811,0.765555555555556,0.302480338777979,0.00856227784363616,138,0.350850310057171,0.299984429070062,0.0508658809871095
58739,"Friendly",12,5,"CSU LA","positive",6.562,1.944,6.167,5.684,5.526,"Respectful",2,54,20,337.523336288513,0.368501838393266,0.00434782608695652,0.67912881434894,0.253239540910774,0.00590658218413648,46,0.348033467855557,0.292084886127314,0.0559485817282429
58739,"Good-tempered",13,4,"CSU LA","positive",6.25,1.698,5.111,5.316,4.737,"Respectful",2,35,20,135.488768570758,0.400072206025906,0.00398406374501992,0.721848739495798,0.261279461279461,0.00487518347072761,56,0.337195224632639,0.29085038371631,0.0463448409163288
58739,"Optimistic",14,4,"CSU LA","positive",5.938,1.833,5,5.263,5,"Thoughtful",3,13,17,160.553074676941,0.259925085186785,0.00371747211895911,0.636752136752137,0.222988505747126,0.00414103453916049,83,0.235473457737715,0.214550905385952,0.0209225523517637
58739,"Verbal",15,4,"CSU LA","positive",5.562,1.888,5.389,5.947,5.421,"Outgoing",4,9,13,36.876096075773,0.155994056215584,0.00347222222222222,0.75,0.298701298701299,0.0039575143803844,140,0.158671939374056,0.134187481568987,0.0244844578050691
58739,"Talkative",16,5,"CSU LA","positive",5.375,1.921,5.667,5.684,5.632,"Outgoing",4,18,10,55.8282168384638,0.120154213224042,0.0036101083032491,0.80718954248366,0.346560846560847,0.00343443605556916,128,0.207984390808542,0.156231762066042,0.0517526287425004
58739,"Good-natured",17,4,"CSU LA","positive",6.375,1.298,5.444,5.105,5.105,"Respectful",2,53,49,931.847591485618,0.964746287584322,0.00440528634361234,0.699806482825351,0.162298582799456,0.0158459126348983,55,0.36926534046129,0.305874940630495,0.0633903998307945
58739,"Rational",18,4,"CSU LA","positive",5.875,1.667,4.333,5.053,4.684,"Knowledgeable",1,42,29,389.529649203168,0.506565325484418,0.00418410041841004,0.694154084397987,0.222535211267606,0.00824674734797107,105,0.316097763006019,0.353015056461216,-0.0369172934551967
58739,"Hospitable",19,3,"CSU LA","positive",6,1.766,5.444,5.263,5.158,"Respectful",2,12,35,89.4934410710167,0.698002012053014,0.00395256916996047,0.707070707070707,0.324699352451434,0.0119851319651691,61,0.313309763912321,0.262478076005736,0.0508316879065857
58739,"Polished",20,4,"CSU LA","positive",5.375,1.51,3.667,4.474,4.158,"Level-headed",1,22,40,394.878839882038,0.71049199340781,0.00411522633744856,0.602092352092352,0.200423056583818,0.0152423024532607,94,0.279940083537074,0.304150870342561,-0.0242107868054872
58739,"Clean",21,5,"CSU LA","positive",6.312,1.805,3.222,5.579,5.105,"Level-headed",1,9,10,46.7361989556466,0.190672870134944,0.00343642611683849,0.689814814814815,0.304093567251462,0.00445880471868123,8,0.154371672061696,0.170465955490635,-0.0160942834289395
58739,"Fun",22,6,"CSU LA","positive",6.25,1.251,4.389,5,5.158,"Outgoing",4,23,17,195.078310557685,0.273068608171313,0.00371747211895911,0.664361001317523,0.206410256410256,0.00778522306470436,47,0.236624172111061,0.193398700471802,0.043225471639259
58739,"Foresighted",23,5,"CSU LA","positive",5.938,1.9,3.722,4.053,3.737,"Knowledgeable",1,22,14,47.3087810287856,0.24323909391764,0.00380228136882129,0.717893217893218,0.371428571428571,0.00344782385297445,44,0.234544206261192,0.290976803024167,-0.0564325967629748
58739,"Inquisitive",24,4,"CSU LA","positive",5.688,1.841,4.944,4.684,3.947,"Knowledgeable",1,28,24,281.643050426344,0.354797365700912,0.00398406374501992,0.658509700176367,0.214932126696833,0.00633923071295356,66,0.263396217738803,0.277804087634981,-0.014407869896178
58739,"Dependable",25,5,"CSU LA","positive",6.125,1.616,5.167,5.263,4.842,"Level-headed",1,30,15,121.23074415365,0.255005314805772,0.00389105058365759,0.697318007662835,0.27979797979798,0.00396175564882987,30,0.293790162773656,0.289270036170201,0.00452012660345491
58739,"Untiring",26,4,"CSU LA","positive",5.625,1.741,3.333,3.842,3.368,"Knowledgeable",1,7,15,27.5202583730259,0.213621590259495,0.00359712230215827,0.880952380952381,0.298701298701299,0.00445391459815235,139,0.18545836989747,0.196495791066789,-0.0110374211693192
58739,"Dedicated",27,4,"CSU LA","positive",5.5,1.993,4.389,4.842,5.105,"Knowledgeable",1,26,32,253.642169221263,0.485717531431399,0.00401606425702811,0.667948717948718,0.216575922565033,0.0079051325081035,25,0.281596406003974,0.317080137443853,-0.0354837314398783
58739,"Loyal",28,6,"CSU LA","positive",6.188,1.801,5.667,4.789,5.105,"Respectful",2,25,9,50.769203625119,0.16607591642832,0.00377358490566038,0.710555555555556,0.390374331550802,0.00302688490350389,72,0.28252804739896,0.242039591921065,0.0404884554778953
58739,"Knowledgeable",29,4,"CSU LA","positive",6.25,1.576,3.778,4.789,4.611,"Knowledgeable",1,56,27,569.864232677544,0.503065069335786,0.00431034482758621,0.657034632034632,0.178372024684102,0.0096179971567981,68,0.313524580974096,0.350998010691904,-0.0374734297178078
58739,"Constructive",30,5,"CSU LA","positive",5.8,1.435,4.882,4.842,4.737,"Knowledgeable",1,14,9,32.2193376948639,0.151911718908199,0.00359712230215827,0.732600732600733,0.367588932806324,0.00293099367048561,20,0.191225263430539,0.222194791506535,-0.0309695280759963
58739,"Mature",31,6,"CSU LA","positive",6.062,1.6,4.444,5.211,4.895,"Level-headed",1,25,26,186.578624767451,0.516147502404439,0.00396825396825397,0.695555555555556,0.258823529411765,0.00691718470863504,75,0.305733861026194,0.302335976258403,0.0033978847677914
58739,"Precise",32,3,"CSU LA","positive",5.625,1.967,3.556,4.789,4.263,"Knowledgeable",1,31,30,342.765073455576,0.552330062971708,0.004,0.687455197132616,0.203825136612022,0.0116020140850899,97,0.277243057923884,0.306984651008031,-0.0297415930841468
58739,"Lenient",33,3,"CSU LA","positive",5.375,1.326,4.722,5,4.316,"Respectful",2,10,17,27.4326067314081,0.31505850161319,0.00363636363636364,0.737037037037037,0.401709401709402,0.00505426259407404,69,0.233560845370987,0.208494542664006,0.0250663027069805
58739,"Wise",34,4,"CSU LA","positive",6.312,1.419,4.5,5.316,4.211,"Knowledgeable",1,23,14,116.858543929064,0.246689998218118,0.00381679389312977,0.627470355731225,0.258258258258258,0.00475598827279263,147,0.230304997276324,0.272546378981187,-0.0422413817048622
58739,"Lively",35,5,"CSU LA","positive",5.688,1.435,4.833,5.316,5.421,"Outgoing",4,27,5,34.8290983115464,0.0509395036967075,0.00371747211895911,0.62630579297246,0.272177419354839,0.00222768401984187,71,0.212213284983456,0.175778495963207,0.0364347890202494
58739,"Passionate",36,5,"CSU LA","positive",5.75,1.391,5,5.474,4.684,"Thoughtful",3,29,5,78.1252230296896,0.0835928790648008,0.00378787878787879,0.591748768472906,0.238859180035651,0.00277263532578684,88,0.237847436368681,0.224296445925945,0.0135509904427364
58739,"Experienced",37,4,"CSU LA","positive",6.062,1.463,3.5,4.947,4.789,"Knowledgeable",1,16,16,65.1830028697571,0.264184586884241,0.00371747211895911,0.7125,0.268145161290323,0.00478812768556461,38,0.220884376061846,0.269798964958876,-0.0489145888970303
58739,"Philosophical",38,3,"CSU LA","positive",5.25,1.312,4.176,4.368,3.789,"Knowledgeable",1,16,13,76.5414977148385,0.250282868738651,0.00367647058823529,0.618055555555556,0.278325123152709,0.00450247671341388,93,0.195813631848952,0.2567429754882,-0.0609293436392478
58739,"Tough",39,4,"CSU LA","positive",5.438,0.728,3.944,4.632,4.632,"Knowledgeable",1,8,20,92.852616447181,0.275408073400152,0.00364963503649635,0.678571428571429,0.224867724867725,0.00764545977500523,131,0.182862669756612,0.204135366404579,-0.0212726966479669
58739,"Studious",40,4,"CSU LA","positive",5.375,1.829,3.611,4.684,3.684,"Knowledgeable",1,17,24,81.7334372050156,0.380168099996867,0.00389105058365759,0.779411764705882,0.380487804878049,0.00577493132472019,126,0.258753584810248,0.325977587257767,-0.0672240024475195
58739,"Gentle",41,5,"CSU LA","positive",5.562,1.417,4.778,4.842,4.526,"Respectful",2,25,21,194.442272759648,0.381916654953075,0.00387596899224806,0.695,0.218357487922705,0.00654409996264549,50,0.258519371559887,0.240692989287658,0.017826382272229
58739,"Quiet",42,2,"CSU LA","positive",4.75,1.551,3.944,5.895,4.105,"Level-headed",2,10,12,27.7202176475074,0.231378066096541,0.003584229390681,0.72962962962963,0.316017316017316,0.00525201254242372,104,0.178217437322049,0.184428806530171,-0.00621136920812168
58739,"Self-controlled",43,5,"CSU LA","positive",6,1.998,3.333,4.789,4.789,"Level-headed",1,52,23,286.896111380732,0.418783012144723,0.00431034482758621,0.652966314731021,0.23027027027027,0.00520553808610247,113,0.324233973879418,0.33284884420334,-0.00861487032392189
58739,"Purposeful",44,4,"CSU LA","positive",6,1.453,3.944,4.263,4.842,"Knowledgeable",1,28,37,449.47855784533,0.541196078807365,0.00416666666666667,0.698412698412698,0.217307692307692,0.0107428394843968,102,0.285585223672678,0.318089041929165,-0.0325038182564871
58739,"Compassionate",45,6,"CSU LA","positive",6.25,1.49,5.5,5.158,5.167,"Respectful",2,19,30,106.033488361386,0.570965120636685,0.00390625,0.752436647173489,0.273809523809524,0.00892628958246295,14,0.295012028817447,0.249629870971742,0.045382157845705
58739,"Level-headed",46,4,"CSU LA","positive",6,1.73,3.944,4.737,4.368,"Level-headed",1,56,17,266.185216711998,0.368734471964289,0.00427350427350427,0.661904761904762,0.222602739726027,0.00549205199161717,70,0.31045230728661,0.340960721314602,-0.0305084140279917
58739,"Modern",47,5,"CSU LA","positive",5.188,1.345,3.278,4.789,5.526,"Knowledgeable",1,10,13,44.3812995008403,0.227696561702105,0.003584229390681,0.548148148148148,0.245059288537549,0.00462919095407435,76,0.18541439501026,0.188324253898067,-0.00290985888780673
58739,"Clear-headed",48,4,"CSU LA","positive",6.562,1.649,4.222,5.211,4.737,"Knowledgeable",1,29,54,534.857897220578,0.830608365580598,0.0043859649122807,0.694991789819376,0.194828092859242,0.0124472543722336,10,0.323963793766314,0.344829568886622,-0.0208657751203075
